34823403,"The present study aimed to identify the factors associated with the distribution of the first doses of the COVID-19 vaccine. In this study, we used 9 variables: human development index (HDI), gross domestic product (GDP per capita), Gini index, population density, extreme poverty, life expectancy, COVID cases, COVID deaths, and reproduction rate. The time period was until February 1, 2021. The variable of interest was the sum of the days after the vaccine arrived in the countries. Pearson's correlation coefficients were calculated, and t-test was performed between the groups that received and did not receive the immunizer, and finally, a stepwise linear regression model was used. 58 (30.4%) of the 191 countries received the SARS-CoV-2 vaccine. The countries that received the most doses were the United States, China, the United Kingdom, and Israel. Vaccine access in days showed a positive Pearson correlation HDI, GDP, life expectancy, COVID-19 cases, deaths, and reproduction rate. Human development level, COVID-19 deaths, GDP per capita, and population density are able to explain almost 50% of the speed of access to immunizers. Countries with higher HDI and per capita income obtained priority access."
34823478,"Epidemic size, trend and spatiotemporal mapping of SARS-CoV-2 using geographical information system in Alborz Province, Iran."
34823517,Exploring healthcare staff narratives to understand the role of quality improvement methods in innovative practices during COVID-19.
34823538,Telehealth for opioid use disorder treatment in low-barrier clinic settings: an exploration of clinician and staff perspectives.
34823546,"""Chiropractic is manual therapy, not talk therapy"": a qualitative analysis exploring perceived barriers to remote consultations by chiropractors."
34823585,Associations between compliance with covid-19 public health recommendations and perceived contagion in others: a self-report study in Swedish university students.
34823587,Changes in COVID-19 risk perceptions: methods of an internet survey conducted in six countries.
34823627,Alveolar macrophages: novel therapeutic targets for respiratory diseases.
34823627,"Alveolar macrophages (AMs) are lung-resident myeloid cells that sit at the interface of the airway and lung tissue. Under homeostatic conditions, their primary function is to clear debris, dead cells and excess surfactant from the airways. They also serve as innate pulmonary sentinels for respiratory pathogens and environmental airborne particles and as regulators of pulmonary inflammation. However, they have not typically been viewed as primary therapeutic targets for respiratory diseases. Here, we discuss the role of AMs in various lung diseases, explore the potential therapeutic strategies to target these innate cells and weigh the potential risks and challenges of such therapies. Additionally, in the context of the COVID-19 pandemic, we examine the role AMs play in severe disease and the therapeutic strategies that have been harnessed to modulate their function and protect against severe lung damage. There are many novel approaches in development to target AMs, such as inhaled antibiotics, liposomal and microparticle delivery systems, and host-directed therapies, which have the potential to provide critical treatment to patients suffering from severe respiratory diseases, yet there is still much work to be done to fully understand the possible benefits and risks of such approaches."
34823637,"Estimating averted COVID-19 cases, hospitalisations, intensive care unit admissions and deaths by COVID-19 vaccination, Italy, January-September 2021."
34823637,"We assessed the impact of COVID-19 vaccination in Italy, by estimating numbers of averted COVID-19 cases, hospitalisations, ICU admissions and deaths between January and September 2021, by age group and geographical macro areas. Timing and speed of vaccination programme implementation varied slightly between geographical areas, particularly for older adults. We estimated that 445,193 (17% of expected; range: 331,059-616,054) cases, 79,152 (32%; range: 53,209-148,756) hospitalisations, 9,839 ICU admissions (29%; range: 6,434-16,276) and 22,067 (38%; range: 13,571-48,026) deaths were prevented by vaccination."
34823641,"Estimated number of deaths directly averted in people 60 years and older as a result of COVID-19 vaccination in the WHO European Region, December 2020 to November 2021."
34823641,"Since December 2019, over 1.5 million SARS-CoV-2-related fatalities have been recorded in the World Health Organization European Region - 90.2% in people ≥ 60 years. We calculated lives saved in this age group by COVID-19 vaccination in 33 countries from December 2020 to November 2021, using weekly reported deaths and vaccination coverage. We estimated that vaccination averted 469,186 deaths (51% of 911,302 expected deaths; sensitivity range: 129,851-733,744; 23-62%). Impact by country ranged 6-93%, largest when implementation was early."
34823703,Bias and privacy in AI's cough-based COVID-19 recognition.
34823704,Bias and privacy in AI's cough-based COVID-19 recognition - Authors' reply.
34823713,E-Health and Telemedicine in Otolaryngology: Risks and Rewards.
34823713,"A perfect storm of events to include the COVID-19 global pandemic and technologic advances has led to the emergence of telemedicine in otolaryngology as a means to deliver remote clinical services to patients in their home and other clinical settings. There are benefits, such as increased safety and increased access to care, but also challenges, such as need for advanced technology and familiarity with computers. Telemedicine could play a greater role in otolaryngology in the future with advances in smartphone and endoscopic technology allowing for more detailed examination of patients."
34824683,Cardiovascular Disease Prevention During the COVID-19 Pandemic: Lessons Learned and Future Opportunities.
34824683,"The coronavirus disease 2019 (COVID-19) pandemic has been the defining healthcare issue since its outbreak, consuming healthcare systems and disrupting all aspects of human life throughout 2020 and continuing through 2021. When reviewing cardiovascular disease (CVD) prevention throughout the COVID-19 pandemic, the first tendency may be to focus on the negative disruption. Months of quarantine, isolation, and missed healthcare visits or delayed care may have exacerbated the epidemic of CVD in the United States. Looking back, however, perhaps it wasn't a lost year as much as a health crisis that better prepared us for the battle to improve cardiovascular health. The pandemic brought new platforms for interacting with patients eager to engage, presenting a unique opportunity to reset how we approach preventive care. In this review, we discuss what the pandemic has taught us about caring for those vulnerable patients who were most afflicted-older adults, persons of color, and people facing adverse socioeconomic circumstances-and who continue to be impacted by CVD. We also identify opportunities for enhanced CVD prevention now boosted by the overnight adoption of telemedicine and other innovative cardiac care models. Lastly, we discuss how the COVID-19 pandemic has motivated physicians and patients alike to prioritize our health above all else, if only transiently, and how we can leverage this increased health awareness and investment into long-term, meaningful disease prevention."
34824739,Molecular Docking and ADMET Prediction of Natural Compounds towards SARS Spike Glycoprotein-Human Angiotensin-Converting Enzyme 2 and SARS-CoV-2 Main Protease.
34824739,"More than a decade ago, a novel coronavirus that infects humans, bats, and certain other mammals termed severe acute respiratory syndrome coronavirus (SARS-CoV) caused an epidemic with ~ 10% case fatality, creating global panic and economic damage. Recently, another strain of the virus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), caused an infectious disease (COVID-19) in humans which was detected for the first time in Wuhan, China. Presently, there is no specific therapy available for the treatment of COVID-19. However, social distancing, patient isolation, and supportive medical care make up the current management for this current infectious disease pandemic. The present in silico study evaluated the binding affinities of some natural products (resveratrol, xylopic acid, ellagic acid, kaempferol, and quercetin) to human angiotensin-converting enzyme 2 and coronavirus (SARS-CoV-2) main protease compared to chloroquine, an inhibitor known to prevent cellular entry and replication of the coronavirus. The respective binding energies of the selected natural compounds and chloroquine towards the proteins were computed using PyRx virtual screening tool. The pharmacodynamic and pharmacokinetic attributes of the selected compounds were predicted using admetSAR. Molecular docking analysis showed that the natural compounds had better scores towards the selected protein compared to chloroquine with polar amino acid residues present at the binding sites. The predicted ADMET properties revealed the lower acute oral toxicity of the natural products compared to chloroquine. The study provides evidence suggesting that the relatively less toxic compounds from the natural sources could be repositioned as anti-viral agents to prevent the entry and replication of SARS-CoV-2."
34825530,Axillary Adenopathy in Patients with Recent Covid-19 Vaccination: A New Diagnostic Dilemma.
34825697,Digital technologies in the care of people with diabetes during the COVID-19 pandemic: a scoping review.
34833358,"Clinical Experience, Knowledge, Attitudes and Practice of Turkish Pediatric Dentists during the COVID-19 Pandemic."
34833358,"Background and Objectives: ""Coronavirus Disease 2019"" (COVID-19) is a critical public health problem that has affected all fields, including dentistry. The dental management of children has become even more difficult during the COVID-19 pandemic. The purpose of this study was to evaluate the current knowledge, attitudes and practices of Turkish pediatric dentists who have been providing dental treatments to children during the COVID-19 pandemic. Materials and Methods: After receiving ethical approval, this cross-sectional study was conducted using the Google Forms online survey instrument. An online questionnaire link was sent to all the members of the Turkish Society of Paediatric Dentistry by e-mail and through social media. Statistical analyses were performed using descriptive statistics and Chi-square test; a p-value less than 0.05 was considered statistically significant. Results: A total of 200 pediatric dentists participated in this study and most of them (82%) only performed emergency dental treatments, whereas 18.5% performed both emergency and routine dental practices during the COVID-19 pandemic. The vast majority (72.5%) of pediatric dentists prescribed antibiotics and analgesics to their patients who were not cooperative with non-pharmacological behavior management techniques. The findings of the current study showed that the Turkish pediatric dentists had a good level of knowledge about COVID-19, satisfactorily conducted most of the infection control measures before and after the dental treatments, and attached importance to the use of PPEs; however, infection control measures during the dental treatments could be implemented better. Conclusions: Along with all precautions, the vaccination of healthcare workers and requesting a recent test result from patients showing a lack of COVID-19 disease before dental appointments could be used as effective infection control measures. Additionally, pediatric dentists should continue to follow local and universal guidelines, and education programmes should be frequently implemented in order to keep their COVID-19 management strategies up to date."
34833366,Can Deep Learning-Based Volumetric Analysis Predict Oxygen Demand Increase in Patients with COVID-19 Pneumonia?
34833366,"Background and Objectives: This study aimed to investigate whether predictive indicators for the deterioration of respiratory status can be derived from the deep learning data analysis of initial chest computed tomography (CT) scans of patients with coronavirus disease 2019 (COVID-19). Materials and Methods: Out of 117 CT scans of 75 patients with COVID-19 admitted to our hospital between April and June 2020, we retrospectively analyzed 79 CT scans that had a definite time of onset and were performed prior to any medication intervention. Patients were grouped according to the presence or absence of increased oxygen demand after CT scan. Quantitative volume data of lung opacity were measured automatically using a deep learning-based image analysis system. The sensitivity, specificity, and area under the receiver operating characteristic curve (AUC) of the opacity volume data were calculated to evaluate the accuracy of the system in predicting the deterioration of respiratory status. Results: All 79 CT scans were included (median age, 62 years (interquartile range, 46-77 years); 56 (70.9%) were male. The volume of opacity was significantly higher for the increased oxygen demand group than for the nonincreased oxygen demand group (585.3 vs. 132.8 mL, p < 0.001). The sensitivity, specificity, and AUC were 76.5%, 68.2%, and 0.737, respectively, in the prediction of increased oxygen demand. Conclusion: Deep learning-based quantitative analysis of the affected lung volume in the initial CT scans of patients with COVID-19 can predict the deterioration of respiratory status to improve treatment and resource management."
34833377,COVID-19 and Alzheimer's Disease: A Literature Review.
34833377,"There are a number of potential implications for the field of Alzheimer's disease (AD) stemming from the global spread of ""SARS-COV-2"". Many studies that were conducted by Cleveland Clinic researchers identified a link between COVID-19 infection and brain abnormalities seen in people with AD. This article explains the association between COVID-19 and AD and how people with AD are affected by COVID-19, whether directly or indirectly. First, this article begins by explaining AD and its types, then giving an overview about COVID-19, its symptoms and the associated complications. Then, direct and indirect consequences of COVID-19 on people experiencing AD are discussed briefly. Some management strategies are recommended at the end of this article in addition to a future perspective on this topic. This article concludes by summarizing the main points mentioned about the association between COVID-19 and AD."
34833382,Vaccine-Associated Thrombocytopenia and Thrombosis: Venous Endotheliopathy Leading to Venous Combined Micro-Macrothrombosis.
34833382,"Serious vaccine-associated side effects are very rare. Major complications of vaccines are thrombocytopenia and thrombosis in which pathogenetic mechanism is consistent with endotheliopathy characterized by ""attenuated"" sepsis-like syndrome, leading to the activation of inflammatory and microthrombotic pathway. In the COVID-19 pandemic, acute respiratory distress syndrome caused by microthrombosis has been the major clinical phenotype from the viral sepsis in association with endotheliopathy-associated vascular microthrombotic disease (EA-VMTD), sometimes presenting with thrombotic thrombocytopenic purpura (TTP)-like syndrome. Often, venous thromboembolism has coexisted due to additional vascular injury. In contrast, clinical phenotypes of vaccine complication have included ""silent"" immune thrombocytopenic purpura (ITP-like syndrome), multiorgan inflammatory syndrome, and deep venous thrombosis (DVT), cerebral venous sinus thrombosis (CVST) in particular. These findings are consistent with venous (v) EA-VMTD. In vEA-VMTD promoted by activated complement system following vaccination, ""consumptive"" thrombocytopenia develops as ITP-like syndrome due to activated unusually large von Willebrand factor (ULVWF) path of hemostasis via microthrombogenesis. Thus, the pathologic phenotype of ITP-like syndrome is venous microthrombosis. Myocarditis/pericarditis and other rare cases of inflammatory organ syndrome are promoted by inflammatory cytokines released from activated inflammatory pathway, leading to various organ endotheliitis. Vaccine-associated CVST is a form of venous combined ""micro-macrothrombosis"" composed of binary components of ""microthrombi strings"" from vEA-VMTD and ""fibrin meshes"" from vaccine-unrelated incidental vascular injury perhaps such as unreported head trauma. This mechanism is identified based on ""two-path unifying theory"" of in vivo hemostasis. Venous combined micro-macrothrombosis due to vaccine is much more serious thrombosis than isolated distal DVT made of macrothrombus. This paradigm changing novel concept of combined micro-macrothrombosis implies the need of combined therapy of a complement inhibitor and anticoagulant for CVST and other complex forms of DVT."
34833403,Does the COVID-19 Pandemic Affect Morbidity and Mortality Rates of Emergency General Surgery? A Retrospective Study from a Single-Center Tertiary Greek Hospital.
34833403,"Background and Objectives: The outbreak of the COVID-19 pandemic had a major impact on all aspects of health care. Few up-to-date studies have actually assessed the impact of COVID-19 on emergency surgeries. The aim of this study was to provide an overview of the impact of the pandemic relating to the emergency surgery performed, as well as morbidity and mortality rates during the first year of the pandemic (March 2020-February 2021) and during the control period. In this period, the first propaedeutic surgery department and the third surgery department of the University General Hospital of Thessaloniki ""AHEPA"" in Greece provided continuous emergency general surgery services. Material and Methods: The study is in a retrospective cohort and included patients who were admitted to the Emergency Department and underwent emergency general surgery during the control period (n = 456), March 2019-February 2020 and during the first year of the pandemic (n = 223), March 2020-February 2021. Gender, age, type of surgical operation (morbidity), ICU need, the patient's outcome, and days of hospitalization were compared. Results: A total of 679 emergency surgeries were included. Statistically significant differences emerged between the two time periods in the total number of emergency surgeries performed (p < 0.001). The most common type of surgery in the control period was associated with soft tissue infection while, during the pandemic period, the most common type of surgery was associated with the hepatobiliary system. In addition, the mortality rates nearly doubled during the pandemic period (2.2% vs. 4%). Finally, the mean age of our sample was 50.6 ± 17.5 and the majority of the participants in both time periods were males. Conclusions: The COVID-19 pandemic changed significantly the total number of emergency general surgeries performed. Mortality rates doubled and morbidity rates were affected between the control and pandemic periods. Finally, age, gender, length of hospitalization, intensive care unit hospitalization, and laparoscopy use in patients undergoing emergency surgery during the pandemic were stable."
34833404,The Rare Case of a COVID-19 Pregnant Patient with Quadruplets and Postpartum Severe Pneumonia. Case Report and Review of the Literature.
34833404,"Background and Objectives: The multiple pregnancies associated with COVID-19 is a new and difficult condition to manage. The prognosis for rapid deterioration after the cesarean delivery is difficult to assess and needs close interdisciplinary follow-up due to pregnancy and postpartum-related changes. Materials and Methods: We report the case of a 37-year-old primigesta primipara patient who was admitted to ""Elena Doamna"" Clinical Hospital of Obstetrics and Gynecology at 33 weeks and 3 days of gestation with high-grade multiple pregnancies (triplets) for threatened premature birth associated with COVID-19. The patient had a history of surgically corrected atrial septal defect during childhood and currently is known to have paroxysmal supraventricular tachycardia. Tocolysis was ineffective and the decision to perform a cesarean operation was made. The diagnosis was established: primigesta, primipara, at 34 weeks of gestation, high-grade multiple pregnancy with triplets, intact membranes, threatened premature birth, surgically corrected atrial septal defect, paroxysmal supraventricular tachycardia, infection with COVID-19. The patient underwent a cesarean intervention and treatment for COVID-19 pneumonia. The intervention took place at 33 weeks and 4 days of gestation resulting in four newborns with weights between 1400 g and 1820 g and Apgar scores between 6-8. All newborns were transferred to a third-degree Neonatology ICU service due to their prematurity. The fourth newborn was not identified in any of the ultrasounds performed during pregnancy. During the postpartum period, the patient had a fulminant evolution of COVID-19 pneumonia, with rapid deterioration, needing respiratory support and antiviral treatment. Discussions: Managing high-risk obstetrical pregnancies associated with COVID-19 requires a multidisciplinary team consisting of obstetricians, anesthesiologists, neonatologists, and infectious disease doctors. Conclusion: Our case is the first to our knowledge in Romania to present an association of high-grade multiple pregancy with COVID19 moderate form, rapidly evolving postpartum, needing rapid intensive care admission, and specific treatment with Remdesivir, with good post-treatment evolution."
34833407,COVID-19 and Its Repercussions on Oral Health: A Review.
34833407,"In 2019, a new type of coronavirus, SARS-CoV-2, the causing agent of COVID-19, was first detected in Wuhan, China. On 11 March 2020, the World Health Organization declared a pandemic. The manifestations of COVID-19 are mostly age-dependent and potentially more severe in cases with involved co-morbidities. The gravity of the symptoms depends on the clinical stage of the infection. The most common symptoms include runny nose and nasal congestion, anosmia, dysgeusia or hypogeusia, diarrhea, nausea/vomiting, respiratory distress, fatigue, ocular symptoms, diarrhea, vomiting, and abdominal pain. These systemic conditions are often accompanied by skin and mucosal lesions. Oral lesions reported in patients with COVID-19 include: herpex simplex, candidiasis, geographic tongue, aphthous-like ulcers, hemorrhagic ulcerations, necrotic ulcerations, white hairy tongue, reddish macules, erythematous surfaces, petechiae, and pustular enanthema. It is still unclear if these manifestations are a direct result of the viral infection, a consequence of systemic deterioration, or adverse reactions to treatments. Poor oral hygiene in hospitalized or quarantined COVID-19 patients should also be considered as an aggravating condition. This narrative review is focused on presenting the most relevant data from the literature regarding oral manifestations related to SARS-CoV-2, as well as the challenges faced by the dental system during this pandemic. A routine intraoral examination is recommended in COVID-19 patients, either suspected or confirmed, as, in certain cases, oral manifestations represent a sign of severe infection or even of a life-threatening condition. It is our belief that extensive knowledge of all possible manifestations, including oral lesions, in cases of COVID-19 is of great importance in the present uncertain context, including new, currently emerging viral variants with unknown future impact."
34833417,Automated Medical Care: Bradycardia Detection and Cardiac Monitoring of Preterm Infants.
34833417,"Background and Objectives: Prematurity of birth occurs before the 37th week of gestation and affects up to 10% of births worldwide. It is correlated with critical outcomes; therefore, constant monitoring in neonatal intensive care units or home environments is required. The aim of this work was to develop solutions for remote neonatal intensive supervision systems, which should assist medical diagnosis of premature infants and raise alarm at cardiac abnormalities, such as bradycardia. Additionally, the COVID-19 pandemic has put a worldwide stress upon the medical staff and the management of healthcare units. Materials and Methods: A traditional medical diagnosing scheme was set up, implemented with the aid of powerful mathematical operators. The algorithm was tailored to the infants' personal ECG characteristics and was tested on real ECG data from the publicly available PhysioNet database ""Preterm Infant Cardio-Respiratory Signals Database"". Different processing problems were solved: noise filtering, baseline drift removal, event detection and compression of medical data using the à trous wavelet transform. Results: In all 10 available clinical cases, the bradycardia events annotated by the physicians were correctly detected using the RR intervals. Compressing the ECG signals for remote transmission, we obtained compression ratios (CR) varying from 1.72 to 7.42, with the median CR value around 3. Conclusions: We noticed that a significant amount of noise can be added to a signal while monitoring using standard clinical sensors. We tried to offer solutions for these technical problems. Recent studies have shown that persons infected with the COVID-19 disease are frequently reported to develop cardiovascular symptoms and cardiac arrhythmias. An automatic surveillance system (both for neonates and adults) has a practical medical application. The proposed algorithm is personalized, no fixed reference value being applied, and the algorithm follows the neonate's cardiac rhythm changes. The performance depends on the characteristics of the input ECG. The signal-to-noise ratio of the processed ECG was improved, with a value of up to 10 dB."
34833452,Did the COVID-19 Pandemic Prolong the Time Till Diagnosis and Worsen Outcomes for Children with Acute Appendicitis?
34833452,"Background and Objectives: Our aim was to see if the COVID-19 pandemic led to an increase of time until diagnosis, operation, and time spent in Emergency room (ER), and if it resulted in more cases of complicated appendicitis and complication rates in children. Materials and Methods: We conducted a retrospective analysis of patients admitted to the Pediatric Surgery Department with acute appendicitis during a 4-month period of the first COVID-19 pandemic and compared it to the previous year data-the same 4-month period in 2019. Results: During the pandemic, the time spent in the ER until arriving at the department increased significantly 2.85 vs. 0.98 h p < 0.001, and the time spent in the department until the operation 5.31 vs. 2.66 h, p = 0.03. However, the time from the beginning of symptoms till ER, operation time and the length of stay at the hospital, as well as the overall time until operation did not differ and did not result in an increase of complicated appendicitis cases or postoperative complications. Conclusions: The COVID-19-implemented quarantine led to an increase of the time from the emergency room to the operating room by 4 h. This delay did not result in a higher rate of complicated appendicitis and complication rates, allowing for surgery to be postponed to daytime hours if needed."
34833462,Delirium and Cognitive Impairment as Predisposing Factors of COVID-19 Infection in Neuropsychiatric Patients: A Narrative Review.
34833462,"SARS-CoV-2 neuroinvasive and neurotropic abilities may underlie delirium onset and neuropsychiatric outcomes. Only a limited number of studies have addressed the potential effect of SARS-CoV-2 infection on mental health so far. Most studies mainly reported the acute onset of mixed neuropsychiatric conditions in patients infected with SARS-CoV-2, characterized by agitated behavior, altered level of consciousness, and disorganized thinking, regardless of psychological or socioeconomic triggering factors. The present narrative review aims to analyze and discuss the mechanisms underlying the neuroinvasive/neurotropic properties of SARS-CoV-2 and the subsequent mental complications. Delirium appeared as a clinical manifestation of SARS-CoV-2 brain infection in some patients, without systemic or multiple organ failure symptoms. A small number of studies demonstrated that neuropsychiatric symptoms associated with COVID-19, initially presenting as a confused state, may subsequently evolve in a way that is consistent with the patients' neuropsychiatric history. A literature analysis on this topic prevalently showed case reports and case series of patients presenting delirium or delirium-like symptoms as the main outburst of COVID-19, plus a cognitive impairment, from mild to severe, which pre-existed or was demonstrated during the acute phase or after infection. Dementia appeared as one of the most frequent predisposing factors to SARS-CoV-2 infection complicated with delirium. Instead, contrasting data emerged on the potential link between COVID-19 and delirium in patients with cognitive impairment and without a neuropsychiatric history. Therefore, clinicians should contemplate the possibility that COVID-19 appears as delirium followed by a psychiatric exacerbation, even without other systemic symptoms. In addition, cognitive impairment might act as a predisposing factor for COVID-19 in patients with delirium."
34833491,Impact of the COVID-19 Pandemic on Emergency Department Workload and Emergency Care Workers' Psychosocial Stress in the Outbreak Area.
34833491,"Background and Objectives: Due to the unexpected spread of coronavirus disease 2019 (COVID-19), there was a serious crisis of emergency medical system collapse. Healthcare workers working in the emergency department were faced with psychosocial stress and workload changes. Materials and Methods: This was a cross-sectional survey of healthcare workers in the emergency department in Daegu and Gyeongbuk, Korea, from November 16 to 25, 2020. In the survey, we assessed the general characteristics of the respondents; changes in the working conditions before and after the COVID-19 pandemic; and resulting post-traumatic stress disorder, depression and anxiety statuses using 49 questions. Results: A total of 529 responses were collected, and 520 responses were included for the final analyses. Changes in working conditions and other factors due to COVID-19 varied by emergency department level, region and disease group. Working hours, intensity, role changes, depression and anxiety scores were higher in the higher level emergency department. Isolation ward insufficiency and the risk of infection felt by healthcare workers tended to increase in the lower level emergency department. Treatment and transfer delay were higher in the fever and respiratory disease groups (M = 3.58, SD = 1.18; M = 4.08, SD = 0.95), respectively. In all the disease groups, both treatment and transfer were delayed more in Gyeongbuk than in Daegu. Conclusions: Different goals should be pursued by the levels and region of the emergency department to overcome the effects of the COVID-19 pandemic and promote optimal care."
34833496,Meta-Analysis of Prevalence of Depression in Dental Students during COVID-19 Pandemic.
34833496,"Background and Objectives: The COVID-19 pandemic has a negative impact on the mental health of the population in general, and in college students in particular. Dental students have seen their teaching altered and their clinical practice reduced. This study was aimed at conducting a systematic review and meta-analysis of studies reporting levels of depression among dental students during the COVID-19 and estimating the pooled prevalence of depression. Materials and Methods: Medline via PubMed and other databases were searched for studies on the prevalence of depression in dental undergraduates, published from 1 December 2019 to 1 September 2021. The pooled proportions of depression were calculated with random effects models. Results: We identified 13 studies from 9 countries. The pooled prevalence of depression in dental students was 37% (95% CI: 26-49%) with no variation due to gender, response rate or methodological quality. We only found a significantly higher prevalence of depression in studies from Asia compared to Europe and America. Conclusions: Our results suggest that dental students are suffering from higher levels of depression compared with the general population or other college students during the COVID-19 pandemic, with differences across regions. Measures to improve mental health and wellbeing of dental students during the pandemic are needed."
34833547,Smart Face Mask with an Integrated Heat Flux Sensor for Fast and Remote People's Healthcare Monitoring.
34833547,"The COVID-19 pandemic has highlighted a large amount of challenges to address. To combat the spread of the virus, several safety measures, such as wearing face masks, have been taken. Temperature controls at the entrance of public places to prevent the entry of virus carriers have been shown to be inefficient and inaccurate. This paper presents a smart mask that allows to monitor body temperature and breathing rate. Body temperature is measured by a non-invasive dual-heat-flux system, consisting of four sensors separated from each other with an insulating material. Breathing rate is obtained from the temperature changes within the mask, measured with a thermistor located near the nose. The system communicates by means of long-range (LoRa) backscattering, leading to a reduction in average power consumption. It is designed to establish the relative location of the smart mask from the signal received at two LoRa receivers installed inside and outside an access door. Low-cost LoRa transceivers with WiFi capabilities are used in the prototype to collect information and upload it to a server. Accuracy in body temperature measurements is consistent with measurements made with a thermistor located in the armpit. The system allows checking the correct placement of the mask based on the recorded temperatures and the breathing rate measurements. Besides, episodes of cough can be detected by sudden changes in thermistor temperature."
34833587,The Comparative Estimation of Primary Students' Programming Outcomes Based on Traditional and Distance Out-of-School Extracurricular Informatics Education in Electronics Courses during the Challenging COVID-19 Period.
34833587,"The authors decided to investigate the impact of the lockdown period and the resulting limitations in informatics education, especially programming, in out-of-school electronics courses using traditional and distance learning modes in primary school COVID-19 pandemic settings. Two extracurricular courses were held successively; the first electronics course was performed in a traditional out-of-school learning mode using Arduino kits, while the other was held using the TinkerCad circuits virtual environment in distance learning mode. A structured questionnaire was administered to students to map their knowledge of programming. The questionnaire consists of three emotional dimensions: enjoyment, satisfaction and motivation. The fourth dimension was dedicated to the students' programming outcomes. Three emotional dimensions were addressed to primary school students, while the fourth dimension was addressed to the tutors' observations toward the students' programming outcomes. The obtained results revealed that learning modes have no significant impact on students perceiving the programming issues. However, three emotional dimensions revealed a significant difference in the students' enjoyment, satisfaction and motivation in favor of the traditional learning mode. Our findings are of particular interest in light of possible crisis-prompted distance education in the future but can also serve to inform government institutions and policymakers seeking to develop effective concepts for successful distance learning."
34833616,Body Temperature Monitoring for Regular COVID-19 Prevention Based on Human Daily Activity Recognition.
34833616,"Existing wearable systems that use G-sensors to identify daily activities have been widely applied for medical, sports and military applications, while body temperature as an obvious physical characteristic that has rarely been considered in the system design and relative applications of HAR. In the context of the normalization of COVID-19, the prevention and control of the epidemic has become a top priority. Temperature monitoring plays an important role in the preliminary screening of the population for fever. Therefore, this paper proposes a wearable device embedded with inertial and temperature sensors that is used to apply human behavior recognition (HAR) to body surface temperature detection for body temperature monitoring and adjustment by evaluating recognition algorithms. The sensing system consists of an STM 32-based microcontroller, a 6-axis (accelerometer and gyroscope) sensor, and a temperature sensor to capture the original data from 10 individual participants under 4 different daily activity scenarios. Then, the collected raw data are pre-processed by signal standardization, data stacking and resampling. For HAR, several machine learning (ML) and deep learning (DL) algorithms are implemented to classify the activities. To compare the performance of different classifiers on the seven-dimensional dataset with temperature sensing signals, evaluation metrics and the algorithm running time are considered, and random forest (RF) is found to be the best-performing classifier with 88.78% recognition accuracy, which is higher than the case of the absence of temperature data (<78%). In addition, the experimental results show that participants' body surface temperature in dynamic activities was lower compared to sitting, which can be associated with the possible missing fever population due to temperature deviations in COVID-19 prevention. According to different individual activities, epidemic prevention workers are supposed to infer the corresponding standard normal body temperature of a patient by referring to the specific values of the mean expectation and variance in the normal distribution curve provided in this paper."
34833630,Future Trends in Semiconducting Gas-Selective Sensing Probes for Skin Diagnostics.
34833630,"This paper presents sensor nanotechnologies that can be used for the skin-based gas ""smelling"" of disease. Skin testing may provide rapid and reliable results, using specific ""fingerprints"" or unique patterns for a variety of diseases and conditions. These can include metabolic diseases, such as diabetes and cholesterol-induced heart disease; neurological diseases, such as Alzheimer's and Parkinson's; quality of life conditions, such as obesity and sleep apnea; pulmonary diseases, such as cystic fibrosis, asthma, and chronic obstructive pulmonary disease; gastrointestinal tract diseases, such as irritable bowel syndrome and colitis; cancers, such as breast, lung, pancreatic, and colon cancers; infectious diseases, such as the flu and COVID-19; as well as diseases commonly found in ICU patients, such as urinary tract infections, pneumonia, and infections of the blood stream. Focusing on the most common gaseous biomarkers in breath and skin, which is nitric oxide and carbon monoxide, and certain abundant volatile organic compounds (acetone, isoprene, ammonia, alcohols, sulfides), it is argued here that effective discrimination between the diseases mentioned above is possible, by capturing the relative sensor output signals from the detection of each of these biomarkers and identifying the distinct breath print for each disease."
34833656,Sentimental Analysis of COVID-19 Related Messages in Social Networks by Involving an N-Gram Stacked Autoencoder Integrated in an Ensemble Learning Scheme.
34833656,"The current population worldwide extensively uses social media to share thoughts, societal issues, and personal concerns. Social media can be viewed as an intelligent platform that can be augmented with a capability to analyze and predict various issues such as business needs, environmental needs, election trends (polls), governmental needs, etc. This has motivated us to initiate a comprehensive search of the COVID-19 pandemic-related views and opinions amongst the population on Twitter. The basic training data have been collected from Twitter posts. On this basis, we have developed research involving ensemble deep learning techniques to reach a better prediction of the future evolutions of views in Twitter when compared to previous works that do the same. First, feature extraction is performed through an N-gram stacked autoencoder supervised learning algorithm. The extracted features are then involved in a classification and prediction involving an ensemble fusion scheme of selected machine learning techniques such as decision tree (DT), support vector machine (SVM), random forest (RF), and K-nearest neighbour (KNN). all individual results are combined/fused for a better prediction by using both mean and mode techniques. Our proposed scheme of an N-gram stacked encoder integrated in an ensemble machine learning scheme outperforms all the other existing competing techniques such unigram autoencoder, bigram autoencoder, etc. Our experimental results have been obtained from a comprehensive evaluation involving a dataset extracted from open-source data available from Twitter that were filtered by using the keywords ""covid"", ""covid19"", ""coronavirus"", ""covid-19"", ""sarscov2"", and ""covid_19""."
34833681,CyberEye: New Eye-Tracking Interfaces for Assessment and Modulation of Cognitive Functions beyond the Brain.
